fft_mean,fft_total_energy,fft_max,fft_std,fft_entropy,std_hue,std_chroma,std_lightness,std_saturation,ai_gen
58.8761069574425,36.25877170410862,46.362547474128824,46.776239551705984,79.85259296071195,17.247170240012114,61.6697175965173,79.44382325569691,71.65587097550049,1
57.18626999847385,34.783254337156116,47.675394151914595,45.27003908730862,81.84027336722812,32.4301292910984,62.92588077895478,68.17120307022302,71.59619943716193,1
42.5769416614852,20.633406280705977,32.91275274812174,29.588811345238682,74.35327364956265,14.784710194521654,65.1924626897716,54.705224179102196,58.35464261068171,1
73.66675509062084,24.01681629049996,33.722950863482616,33.20581273095608,87.35811405363285,13.716625897442071,63.24076020684775,72.94203090289,76.03516616292542,1
43.9055632212355,29.256744495666503,43.0304320720735,39.5049634287533,73.56343640499654,34.32073595881652,57.56236301814472,58.28501721838469,67.15490913036952,1
65.28272855210497,29.41479386000853,39.56524234422857,39.43402371912059,76.30019577876863,18.769357045536413,58.62596471056946,76.88269410724973,55.954062061489736,1
47.38996205963854,36.096092236986024,49.16975859112514,46.729437984606975,72.59895958803997,20.176527339307125,76.65392413502009,62.19028721291246,74.38429892029492,1
48.82914264844058,38.215067772862334,47.64534016426301,48.87193699412974,67.4185366915039,27.421712329425088,81.79847608636445,81.15570431335001,63.69061048939869,1
55.91573365607671,37.26343287354916,51.822504916630855,47.83585576473013,79.11427643459035,19.78361066327979,56.15966594072785,57.70775948322437,67.49224860166461,1
57.77953108564172,33.91290947291416,48.374423180298955,44.35378711558721,89.60940211197254,30.108021938332385,80.14299436284337,47.96895842423958,78.7200022444804,1
46.2266157816815,26.018525301580652,40.463609045812184,35.86561065639248,76.4194433035774,20.24481297148444,64.67035830438343,50.43316625667453,65.63878486846956,1
35.48899153565652,40.49083149733964,53.225907851669994,51.25643117065957,68.41040290818205,25.562586205608934,68.53276027033905,66.78760291418453,76.60680417446163,1
45.27327877915421,26.312502281911485,40.518131185218,36.20900653970301,77.26432358780738,32.88601194207456,46.72963103454866,58.35631756891954,66.14752551906854,1
54.44051661721049,40.99856919158522,53.855606799210896,51.589646700899806,77.15432745339723,17.692736128095,89.09104965916076,67.46977056727727,99.99999999999999,1
59.01414649720212,30.481113911425304,44.58869409290188,40.67729373195627,86.67691937736555,46.41760228637744,49.47326873993124,54.02494597774082,47.17874313917898,1
53.58518709883782,33.09910357080042,46.450803681306816,43.54342088280889,82.11325514562287,17.085408187247534,64.28903616423558,60.53993426143959,64.45044620480427,1
69.58497207230275,42.907939587613285,53.56259137222741,53.28592548756362,79.76894238482356,39.74111724378223,63.81195157542834,89.15613420140792,78.01627853902865,1
73.61744344845827,37.359124356065436,51.84852834034083,47.71795294442539,94.27699490090077,14.382936790141247,64.23037509574534,50.94192758766933,71.34416505236493,1
46.67771042956524,37.93651415525499,52.35327980569178,48.61117238326196,74.81180418313818,22.10542478735154,78.61167340865835,57.22962994369849,87.54462928655126,1
49.72409067566808,38.39730753133501,52.02015588644149,49.04685509069115,80.23811661966329,28.398244519223528,61.323171701537746,63.5235750482481,79.43713597874269,1
52.33292712747259,26.415065266842618,37.20180946034693,36.248863397008975,76.81165854795836,43.249652329275115,47.97279361695013,77.12811121373355,60.96930160137373,1
65.52087832093713,33.0362213029894,42.11206588745352,43.33589909476429,80.22328791142922,30.76357378152443,71.80516102945604,82.68350742552641,64.49167740859413,1
62.09583211278772,31.06024771705414,34.634077366674866,41.26643427542609,71.66036226510857,53.80167260396228,68.10099781764845,100.0,55.88365014062917,1
51.82110093049124,23.155969667398722,36.071915337128196,32.49553888619923,84.13824522563397,39.44913965861124,69.16352692457741,54.967359154505125,83.13560956521907,1
33.319513977863316,38.200468710973865,51.68895962820677,48.988160025293226,60.88106841880898,18.78514741072267,63.188217914675676,64.42662716654456,72.79515488861364,1
54.68600880793707,32.53886698657099,45.790776930629185,42.93748625444657,84.65931681665774,21.647311154726502,58.52512007828578,64.2417556513407,72.53605088494139,1
55.16844347830789,42.457839394005596,54.84286495989809,53.010816990055744,81.75074395593026,21.394687303898536,82.15713715845395,71.01032347300273,94.64899064196281,1
53.53007380095234,28.61221900006438,36.94730344319688,38.69384117435675,70.3063807832313,24.459310799858695,48.92205337638936,87.21458650690371,55.117906596862824,1
59.25533913149651,40.07178707586297,53.4704798430183,50.621880643077844,79.35619073317173,22.82801115362537,71.67091507703557,61.188174919243885,75.99489899807308,1
49.11260871178696,48.42792252708114,57.182651138480985,58.742120667831585,64.09581312682405,16.19834495921471,82.65259247333644,87.96270358322806,73.60340266194633,1
52.03524095860706,40.094866228994476,51.000664166840814,50.72057707000374,71.56701090146487,19.98030114067642,61.40689095869095,76.15140070914146,71.26340825213623,1
68.54286043402396,17.694242476878003,24.017955286150332,25.61480386912345,83.43078826719591,72.3890729976493,49.51607857847725,79.22030867368312,56.84480932082282,1
50.28157746643957,28.569764286072513,36.273958307320875,38.682853544755744,65.97887107559768,23.41909666838292,74.91585332832457,81.45404874173286,72.07734138330565,1
33.23031160234771,19.90049532087466,34.687208523416054,28.787290467751404,73.6929040451094,25.61361777270112,54.40911283034329,44.986640253643024,67.65179704582627,1
38.61455708446456,34.435012094947524,48.08100250639743,45.089288678305934,69.84299654317385,20.029937427898385,52.59015180072167,63.36826211592973,77.56245102944835,1
70.67110900710395,35.02571174407574,48.72951805407879,45.35640893491697,91.52915975078929,3.3119096682128015,66.51346330550045,48.01784987724043,44.46779766973249,1
48.75982871058771,39.816901144944296,54.957440311510034,50.47631583772275,79.1327179701708,2.5971305159238227,61.281542426893125,38.293151685978565,47.326197838464026,1
45.34984680723572,88.32624286419495,89.06816866508163,91.52212106849699,70.06552449186279,7.13293429693373,97.45284700003415,56.84255686201066,80.677161960828,1
45.370378314631054,17.929589211652278,31.838059826712048,26.225505383451676,83.26088897460318,2.746490827600267,60.451829159590034,48.74989905604125,48.303634445333714,1
43.34510012679924,38.33193076678684,53.44433594049486,49.0401279977083,76.26383395226571,1.8558673145045592,52.52415539921002,38.044968422160046,35.2990025472257,1
40.28389007682512,31.174211322389375,46.882534033074286,41.62203897602147,76.01270774837252,2.7367641874542015,56.830125456870135,40.771386808067184,46.417195636685605,1
35.20624080934573,44.601515147500905,59.25880776794818,55.25071591210292,72.13621640110443,2.2663557200358113,55.602303006626315,36.6367449311584,38.98643294407789,1
42.65641225903551,26.269922856692595,40.86444205823377,36.18689800498464,75.37946266875576,2.909900459090756,53.036692897860746,50.426946181574884,40.34373179101935,1
51.29662622093497,24.425784507564742,40.50307133353399,33.98300106063134,89.47469375135324,3.188184264239495,69.7723451682345,33.67667694415042,45.14377435704628,1
52.40431664190574,45.48015469200561,58.4561341021196,55.94363298007205,83.6016865167939,3.7077879540522245,94.84354882835692,43.79302824809695,70.17668918006572,1
54.49993720373868,18.07801702997358,31.404719439891814,26.300461571015674,84.09158247829197,3.014786530350552,70.19321619907878,51.46117915467668,46.2822116462207,1
35.141524153057624,38.053629656523924,53.805202844701945,48.82667921870424,70.02713118910538,2.394698865050703,69.09031036701032,34.29888095709648,57.963045050466505,1
76.70648429793083,47.22474744184558,59.94036736837909,57.317826693438334,90.0899292329297,10.57995977665931,66.24440991295033,49.95973011524938,52.19648547245849,1
54.86153840869906,30.16424441382619,46.19176327972246,40.381485614688216,89.96289517799107,2.6720229571188314,47.61288719391587,36.04025257737276,31.05888121180189,1
40.73573035578296,36.87108046540757,51.764850328074765,47.58269162399313,73.13908399789045,3.5890364418054137,53.85586027421547,41.242336431013875,38.624529019086054,1
75.63661946129595,41.14997243196849,54.48744150753607,51.4884044852661,93.0738624369477,10.120802738597172,71.01119581297175,53.82511000482453,53.168347956753465,1
53.31179567282658,16.039005253168952,30.766116012773388,23.722820196932076,89.18891163618554,2.9444104219403604,98.38216674723655,42.83089675306412,75.94916894590808,1
53.124437329203545,26.309920364827107,40.54521701301041,36.12063987169306,83.45222633890734,3.2360495723267126,55.15394787227292,49.912282203371284,30.302617384254603,1
48.4554414809676,19.855898195934365,35.3728315456468,28.57746193983421,88.74000050517367,3.5727799651738996,62.76505054307199,36.68181969166188,37.33958871009057,1
51.38599050938305,85.58461293373284,88.83954368758924,89.4497395320541,78.7003605410942,8.731868826037388,85.37158950655777,47.31838240409531,61.87538696739243,1
43.77894446069504,49.07785134414473,62.20855627390136,59.3894232907963,79.87407418512572,9.283821749758847,93.31892253532,43.51039650031216,83.72258568344087,1
56.29334655456276,33.34872418373257,48.05258045903742,43.77707627852017,86.24626112267015,4.276994942858814,77.11018328866446,40.24824297049323,49.44968517021992,1
58.160709056971655,69.5333485079692,74.5360908524161,76.92935758391194,76.15603247386241,18.01516306959311,90.37668374777066,78.76287996732609,88.34633889837168,1
33.75317079505624,22.63163317649265,38.05540185379656,32.06169203705926,73.58108873960003,2.2630245198903207,50.99148831423501,41.084166647677684,36.551721708655194,1
66.50466786353506,22.313098881549415,36.72994871107385,31.306011784186424,93.66833469419697,4.440011159184496,94.73323808918101,45.51399378967448,69.84612270028047,1
50.07716488737388,19.411559488625336,27.943779328376614,28.012842987304793,67.61096026808025,74.93801229401008,62.091956353832714,79.57523084471,55.499950284017615,1
41.545085899323645,13.745733596712796,25.647880295755776,20.860611884472576,76.26041784990412,83.62949161643127,68.29481905572668,58.523813686001766,41.229183015932776,1
45.57313358671158,0.0,0.0,0.0,73.63190464674801,63.247233497993975,81.98129072563036,77.5462922287266,46.48428285915904,1
80.48521783241773,15.857591247244365,25.907895480467324,23.056168641580484,88.27336425977228,56.09653901103094,56.4495879598031,68.1352279092578,66.01085446046294,1
47.660361669725575,27.389444608689615,35.16765612630386,37.397202229052894,70.35700887173977,50.31528605917633,65.23997318824203,87.8966861397341,63.725983302722,1
49.66024241781916,18.62436434928012,24.653086732916883,27.043565245325794,73.93042167930724,100.0,64.58491859130076,95.92363637229349,64.08582937536642,1
41.9216125559517,17.294228970502417,28.684680220752234,25.46285834562451,71.57013855920007,50.087193232196206,55.055716317405114,68.5675722544292,44.81942469246076,1
100.0,35.0348146655975,43.24693249988281,44.90593773598103,100.0,85.13688259075737,80.91067043684068,83.34522365307882,82.45884187159756,1
50.23853685203342,14.641066888986842,22.310737641392848,21.941412168052693,71.01520609207228,86.98133994914284,68.0179336294893,77.19624484316662,44.61240969009917,1
60.440709687089054,18.095610567658277,29.915568447518773,26.241673735862534,82.6126884054317,48.306811230652876,78.3019697456745,64.46623007483402,42.29107190562503,1
66.462838685189,11.123568810510566,18.409458419256637,16.9354418364978,86.75541170271828,75.98012263770879,51.984940035812116,72.51326895820128,37.44632512373842,1
36.60847161553285,35.554819063199346,46.0754793194831,46.26678939913907,67.02503371338713,47.120422595085245,58.794108683792544,70.03947782658483,67.21757166130914,1
52.66103695681866,16.070006676791387,21.537657953200778,23.77134062921263,74.54518658298628,68.88233149433634,65.25717054897625,89.33601756404099,66.08235401499661,1
36.56939526874058,13.760621095844478,20.297459999938667,20.933945819567285,57.021939474673104,10.67133594672389,66.74211837722997,76.02044658854388,74.25535253266315,1
58.96978737070053,28.27452440609146,36.625712632181695,38.25528456018216,74.87519596539784,60.27522384154544,73.24878192260086,89.71143650744975,65.22319757007806,1
85.07735714801476,14.560733442105338,23.461135068140628,21.265206321093032,93.84583228631146,44.18863902834518,61.30370679428562,68.09284372801977,69.3734964314183,1
69.78954681021324,21.214152122981567,32.054133102364496,29.940312129276208,84.56652078681606,67.26207679558705,56.61832221497687,71.63275422015658,53.18623211499205,1
43.35510291945647,26.232480318218393,39.7369684639039,36.137599956908915,69.8253459887801,61.306567805019654,79.74811013495032,55.395153699907375,77.3460737258665,1
50.16682923422162,14.642974349246003,17.217725806868522,21.944843028319866,72.32674251289524,8.574990252818573,77.14638484878687,95.06308936014588,69.38093683450029,1
58.21899701946404,20.279917139120627,29.692989315938824,28.97340959536244,77.42204472159187,22.493478754198954,69.38265830093171,81.20000817754709,72.11495126134298,1
43.56069529660702,20.184921480831534,33.14139963085292,29.03372682699215,73.84989708643383,43.53146954018976,80.31034649442527,56.96419976447607,78.54488086363553,1
41.434682528006974,25.29344247772,36.05059058714365,35.08640818908252,63.719286334885965,32.25424583313244,68.52362529722406,72.65141811099193,51.782393670367526,1
55.03907939816567,20.950373360643923,29.285365679485174,29.828335984830517,74.5772313562627,82.45929409193205,82.74067405807648,84.08031862807061,71.47144291106636,1
40.5390087321173,17.887941196474323,28.606182797465486,26.22575503016614,65.95680504421,77.19581459412345,56.04878651528239,69.82380069035275,47.99074201273656,1
44.71130227143684,10.539461118296682,15.873653211154675,16.43962392368978,68.2109929807039,68.33012321729362,68.54159290391833,85.91208917698242,38.028252397011755,1
48.92846085926006,9.133846639723345,15.70195994933757,14.38636358039237,71.78814559188072,79.49237684047395,56.20350517340738,79.09586938265528,53.8288753021196,1
68.03189166580165,18.751112601980097,29.687217285511572,26.94848190253255,88.24436451622347,28.683155292862693,67.03525815279254,66.10019770089247,65.6476218920636,1
64.47345291092756,10.818526283301651,14.613335296042735,16.542345654716215,87.74426183320207,67.55056984644116,69.9059360516609,87.03121899527801,43.840517308237665,1
53.838515741073394,26.87283023333309,36.769246709504564,36.74862033640687,73.82394196586068,46.878313436519186,87.80196026157121,79.23642947585515,77.70792203322732,1
41.51899528876541,16.18099277322709,27.431810086836755,24.04739993524376,71.8077875169613,67.65035068395517,78.87098714902204,62.103742765808924,71.8758325264142,1
52.713920087716005,38.25667886008874,50.20227297520021,48.87534993062589,84.74321718277139,66.68835041953008,57.56127603552821,66.18456549960146,40.208352297400566,1
54.746139261533,26.400430955545836,36.10804802855042,36.2042542449219,70.56528536056652,18.62229796821685,70.43979568614031,84.60986392811046,63.30479716280868,1
59.98827276096151,30.4553972678179,40.22289237649499,40.63757702690074,82.40861708280858,62.36080315522628,57.461403208895064,79.99189274051105,51.11284390930396,1
41.9216125559517,17.294228970502417,28.684680220752234,25.46285834562451,71.57013855920007,50.087193232196206,55.055716317405114,68.5675722544292,44.81942469246076,1
78.03678974601425,19.032411318295537,27.20642708468872,27.13419875118234,85.52023964808342,79.44375952296456,61.15051423095997,85.45363260888354,75.84663475326998,1
47.660361669725575,27.389444608689615,35.16765612630386,37.397202229052894,70.35700887173977,50.31528605917633,65.23997318824203,87.8966861397341,63.725983302722,1
39.656402631261855,22.27547247454003,33.21954657031866,31.58626830234394,70.64566019145087,31.54703442472799,81.60212815359482,68.50162283119755,82.39666136012669,1
42.6467113876114,19.321230861068344,28.779891341253396,27.985561756908538,64.40694802887936,35.93457383630627,78.45320430057834,66.10200401674766,70.96966064408059,1
49.00387142615269,19.708646310576448,29.449151150090763,28.390647742568447,71.65343127391367,42.00668521714875,71.45513822981569,73.62428169185893,56.02687172022057,1
34.085087645425574,15.574648102933999,28.890293744871435,23.34058655584208,64.49493499987409,55.08707968243882,56.695994681415655,50.69886095913936,53.56485222797123,1
40.18278947207846,5.888985994380267,17.216553876592023,9.69091718317162,86.22886570448622,73.49558124975383,74.94072435441781,50.78966800934885,72.14329153421173,1
41.77436396058036,21.281688446839006,32.908086932254555,30.378959247759568,68.54511243167582,52.23492725477173,61.54100013846431,69.9948943235315,54.70004515533664,1
44.540855472456606,34.45293503540397,45.43870497980557,45.05574136213782,73.82069755000452,20.61673447300229,69.50640875232644,69.49924578755238,70.23355511790659,1
53.4674021867914,24.4878129412527,31.854028745806794,34.02947163022142,69.61304507613465,40.333444093345506,61.34018909826261,85.09270953915782,67.11705206286102,1
46.07504067905009,22.959051728674524,33.461851369449825,32.32854271133121,71.20170233319311,57.70621304106211,65.36363005835189,73.77397917363166,82.15174603209915,1
37.57366766501186,23.98864421031054,33.659568054976894,33.61733110286262,64.48916522921854,75.40243767427921,73.16632241351317,86.23004611433686,62.61696774035268,1
59.64215636445556,15.017308502894018,21.043267665808422,22.306269801446717,74.64153961871432,15.805368415662304,88.8328516956551,85.43710368513754,72.84022988868007,1
63.246873774796626,12.53015099195191,18.29391923713692,18.927880640256262,80.86513283886916,63.72212225550351,63.26766842552692,89.35196453665372,47.8578653125133,1
58.48011913347207,9.98972717919736,10.188991828907824,15.469703678278194,75.91741369142983,60.72296450911081,74.03229482942166,98.90686903752803,72.3057568141331,1
39.93513791414479,28.429354914233862,38.22894610829338,38.63037449434053,61.114169122416115,62.97511238256973,66.02101698885443,79.49734764434305,52.384806771063424,1
2.466564246976356,26.953831014572486,46.59376822242054,37.21108525119229,13.557698955954265,3.9613623545641037,15.627779431647024,12.407972836334977,8.147846988975779,0
2.210197861709263,22.71807887984655,41.960974502740136,32.34569294507506,14.92448218870095,3.745590019888083,9.132466216346327,16.095547760181567,7.439154775153675,0
1.2462177427953538,23.807041254854973,43.230908817691024,33.62210767231092,8.661286039576453,3.682876343794944,8.878252656007831,13.461073874426205,0.0,0
0.0,19.52041410732673,38.96443640668216,28.513085306772425,6.081685842868865,3.388851655802111,10.852488432543353,10.490625239606096,1.6728918245110478,0
0.26433783686343304,21.384904067533093,40.952084918725,30.769136229869446,5.437321374444821,3.340618590060833,8.74030664355497,10.432532156673489,1.0052021642179767,0
0.6100001736746918,23.661737296258394,43.56597135057627,33.454825393893216,11.412179069397155,3.328483198369991,14.692067362832244,9.144859465036511,5.93220742237061,0
3.1189174475162122,25.448100594933777,44.89663794013649,35.50598502449104,19.582455168944534,4.710832294064151,12.568805189787707,14.029647689429154,0.4720082951842741,0
0.4063261958400197,21.960285693868393,41.69325962658578,31.454669528808097,7.313565960526944,2.691194615685845,12.416433262344729,9.322222299059924,7.340495277476052,0
1.5002851491141858,21.81136442919692,41.442203684548794,31.274569767542843,13.233477443919469,2.6938691057348008,13.158791999505606,10.771794551750816,4.252765076873757,0
1.4363077114609037,24.29952806803771,44.01911407328354,34.1922854561395,13.936436352710757,2.8947203761244458,11.327118312262968,11.168870390904516,5.081894180782882,0
3.283368154656907,26.288566980989152,45.7640634918966,36.45965789030687,14.271685760171522,3.44813211259988,3.2059580468621256,18.00129790218331,9.268770904118355,0
2.8804612936180103,26.754783095193083,46.23456611636326,36.98634560986142,9.799846390655205,3.2142278594352662,1.0492549615987414,17.347679864751534,6.281164798810323,0
5.581406085966828,27.094813676980912,46.72480536100053,37.35937548532593,27.82797095945972,3.311276172054563,2.051438536909881,15.65843065993674,5.895586302217922,0
3.7566553336505937,25.559047585848298,45.31623278960151,35.630488738067896,20.231289908654787,3.0235577336677997,2.735353962031841,13.981387313306584,8.7576325156491,0
4.371831707645972,24.589244225103485,44.13931907127046,34.51763355859998,23.27763131691853,2.9553686226023457,2.9264757399697174,16.62839204294437,10.694201349048896,0
4.6392975275760495,25.041459700771426,44.67688458436343,35.03627712801784,25.27431991014862,2.7527463730779527,2.7831146104752804,15.516188954695977,8.01204727325603,0
3.0737978415996903,27.927108959849726,47.45489601802189,38.295457277942916,10.800778311666818,3.36719305137185,2.2267864694275517,16.88913638187301,6.476289987609007,0
4.243599632047795,27.45400414950405,47.0958582012557,37.765331485406776,20.884427428406752,3.629968113059454,3.2181668052569528,15.833851137580318,6.869963939381968,0
3.6217903712682133,21.175290308138422,41.364078650321865,30.50806396656985,27.894530894032812,1.638012139759577,9.865211276127312,4.201641835303072,9.925034231106949,0
3.0487497360496914,23.788946014201947,43.92751731718655,33.59581746589579,22.968577916770187,2.0039594120783004,8.200677362935544,8.875132672576946,13.872977611617017,0
2.6187797696623587,21.998370297819662,41.98267164178451,31.493558037652306,21.18693201666491,2.3621969078637113,5.953186034231386,10.080954315211109,12.455444870290108,0
3.029277116220646,25.878274574762372,45.70962897344604,35.995737364127166,15.517619540652788,3.017253927634182,4.312945462662814,13.086924642580918,5.972975145902041,0
3.5849568187500136,22.802645975738812,42.64765992905331,32.4409525354378,23.72656051046505,2.118295388903948,6.9721530530552265,12.703724936942386,14.783568005747654,0
3.0675808478031517,20.937201695644404,40.88519727200919,30.223838051613356,23.791976916124497,2.6493728731660813,8.0422442476574,10.031072789503021,12.554598746910045,0
2.997723673457136,26.827087298475895,46.857835876312514,37.06725522920274,17.543784875810786,1.9919926268866615,8.509859130292252,9.720526281839007,7.437035125438456,0
2.9696104271556525,21.784053214865786,42.02563876771641,31.237647357984756,25.826142113418314,1.5229284297635495,8.289495000473845,4.140245990744027,6.860385347374432,0
3.3833062918461874,27.935854623854958,47.57802536539034,38.30424764310172,16.029189934410454,3.0776449881114853,1.9259676295856956,15.875173446945311,9.965857572269393,0
3.482702860895982,27.546363950494516,47.281592721152016,37.87068633367083,18.259091772058355,2.848248515228107,0.0,13.140879826221834,1.8895224973008453,0
3.9567467118970203,27.252726171998788,47.06570564002947,37.54139641850723,19.614637001149788,3.0770909080579445,4.671907074647958,13.901025152268083,9.36088606054696,0
3.501870685439334,26.743361651779452,46.684696868733745,36.971640613267425,20.086247788760716,2.7075867105884557,5.782846500094141,10.747416845512724,2.556742497598705,0
3.25506702654514,21.4147006600286,41.56186105156538,30.79600754120301,26.495558133200745,2.121961969368506,7.187713943463876,5.545034458498058,4.0649505166847035,0
1.5701423516633195,21.815603340667614,41.68837475833046,31.27941342269223,12.365682301752202,1.8275792980114227,6.676643151489422,10.724335303162341,11.15045749518336,0
2.4375018285400767,25.173518047733317,44.969976679682766,35.19434105088523,15.579207761948965,3.625275843058077,2.8345735193110215,13.817137274298851,7.834929837431517,0
3.2096987348791064,24.665738662102655,44.36429682650044,34.60938922204596,17.35372881290823,2.365627683586629,7.21129282796992,15.99750033093747,12.66229301975865,0
3.0410421690630596,24.248210237379027,43.94626820161057,34.1282860299023,17.208607626638695,2.3521764281302655,7.084040276953093,15.60056809011536,13.807608355968156,0
2.4632101058876525,21.30045006916321,41.17436832958098,30.661751793502177,19.57766962284643,2.348767033666304,6.587076863672188,11.49134689680038,13.216201366475758,0
2.941239934103889,21.166859030747773,41.08579449644018,30.50013851374939,21.402129572438014,2.068714692955271,7.409915505817825,10.843839346267842,12.990752209302244,0
